X,Y,rowid,cad_tot_houses,cad_tot_hab,cad_tot_hotels,cad_med_consq,cad_tot_parcs,cad_pk,cad_tot_srf_houses,cad_tot_srf_hotels,fc_tot_offer,fc_tot_owners,fc_avg_price,rn_ab_min_price,rn_fc_med_price,rn_fc_max_price,rn_fc_offer,rn_ab_tot_price,rn_fc_min_price,rn_ab_med_price,rn_ab_avg_price,rn_fc_avg_price,rn_ab_max_price,rn_ab_offer,rn_fc_tot_price,abnb_tot_beds,abnb_tot_hosts_listings,abnb_tot_price,abnb_tot_offer,abnb_tot_owners,abnb_pk,abnb_tot_reviews,abnb_tot_reviews_per_month,fl_n_tourists,fl_n_locals,fl_txt_madrid,fl_n_date,fl_n_user,fl_n_posts,fl_tag_madrid,h_cat3cod,h_id,h_web,h_title,h_zipcode,h_latitude,h_email,h_body,h_fax,h_phone,h_cat3txt,h_subadministrativearea,h_address,h_cat1txt,h_cat2txt,h_name,h_language,h_cat2cod,h_country,h_locality,h_longitude,h_cat1cod,local200_n_shops24h,local200_n_shops,local200_n_prox_fresco,local200_n_prox_supers,local200_n_epigrafes,local200_n_alquillercoche,local200_n_prox_alcohol,local200_n_fiesta,local200_n_prox_noalim,local200_n_alojamiento,local200_n_prox_educacion,local200_n_vacios,local200_n_locutoris,local200_n_restaurants,local200_n_desconocidos,local200_n_prox_pastelerias,local200_n_prox_supersbig,local200_n_agrupaciones,local200_n_locales,local200_n_sex,local300_n_shops24h,local300_n_shops,local300_n_prox_fresco,local300_n_prox_supers,local300_n_epigrafes,local300_n_alquillercoche,local300_n_prox_alcohol,local300_n_fiesta,local300_n_prox_noalim,local300_n_alojamiento,local300_n_prox_educacion,local300_n_vacios,local300_n_locutoris,local300_n_restaurants,local300_n_desconocidos,local300_n_prox_pastelerias,local300_n_prox_supersbig,local300_n_agrupaciones,local300_n_locales,local300_n_sex,tp_pricerange_tot,tp_rating_tot,tp_reviews_max,tp_reviews_min,tp_offers_tot,tp_reviews_med,tp_rating_avg,tp_pricerange_1,tp_pricerange_avg,tp_pricerange_3,tp_pricerange_2,tp_pricerange_0,tp_pricerange_med,tp_rating_min,tp_rating_med,tp_rating_max,tp_pk,tp_reviews_tot,tp_reviews_avg,rn_med_tramo
442350.0,4479256.593453873880208,8730,119,221,0,3,13,3188,14462,0,1,1,13.8297872340426,1672.91666666667,1300.0,1300.0,1,8668.75,1300.0,3345.83333333333,2889.58333333333,1300.0,3650.0,3,1300.0,8,5,355.0,4,4,1585,8,0.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,44,0,0,1,1,0,4,0,0,8,0,0,0,0,54,0,0,0,1,0,80,0,1,3,3,0,8,1,0,29,0,0,0,0,160,0,,,,,,,,,,,,,,,,,,,,10
442350.0,4483759.925553552806377,8731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,,,,,,,,,,,,,,,,,,,,
442350.0,4470423.134335272014141,8732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,28,0,,,,,,,,,,,,,,,,,,,,1
442350.0,4474926.466434950940311,8733,569,925,0,3.16981,28,3163,66137,0,13,12,20.2604052867211,2281.25,1300.0,2500.0,13,22964.5833333333,870.0,3954.16666666667,3827.43055555556,1716.15384615385,4866.66666666667,6,22310.0,18,46,815.0,7,6,1562,67,0.595714285714286,2,15,4,17,16,17,8,,,,,,,,,,,,,,,,,,,,,,,0,0,3,2,60,0,0,0,3,1,1,0,0,33,0,2,0,0,134,0,0,0,21,8,119,0,0,0,9,1,1,4,1,82,0,10,0,0,390,0,3,7,156,0,14,8.5,2.96428571428571,3,0.928571428571429,0,5,6,1.0,0.0,3.5,5.0,1307,469,33.5,10
442350.0,4488263.257653231732547,8734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
442350.0,4479429.798534630797803,8735,304,567,0,3,8,3189,25431,0,,,,3345.83333333333,,,,3345.83333333333,,3345.83333333333,3345.83333333333,,3345.83333333333,1,,3,1,110.0,1,1,1586,5,3.49,0,1,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,0,0,0,0,3,1,0,1,0,0,0,0,30,0,0,0,0,0,42,0,0,0,0,0,8,1,0,1,0,0,0,0,79,0,1,1,8,8,1,8.0,5.0,0,0.0,0,0,1,0.0,5.0,5.0,5.0,1325,8,8.0,10
442800.0,4477264.735025169327855,8736,531,954,0,5,27,3356,40773,0,2,2,13.8333333333333,2433.33333333333,925.0,950.0,2,5444.58333333333,900.0,2722.29166666667,2722.29166666667,925.0,3011.25,2,1850.0,11,6,199.0,3,3,1690,117,1.28,0,23,1,9,7,23,14,,,,,,,,,,,,,,,,,,,,,,,0,0,15,8,121,0,0,0,13,1,2,4,3,32,0,5,0,1,343,0,0,0,64,18,159,0,1,1,24,1,4,8,8,67,0,7,0,3,781,0,2,2,54,0,4,4.0,2.5,2,0.5,0,0,2,0.5,0.0,3.0,4.0,1444,62,15.5,6
442800.0,4481768.067124848254025,8737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,0,1,19,0,0,0,1,0,0,0,0,2,0,0,0,0,20,0,,,,,,,,,,,,,,,,,,,,
442800.0,4468431.275906568393111,8738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
442800.0,4472934.608006247319281,8739,749,1385,0,6,35,3332,62119,0,2,2,10.4501915708812,1216.66666666667,1075.0,1200.0,2,6539.58333333333,950.0,1307.91666666667,1634.89583333333,1075.0,2707.08333333333,4,2150.0,17,30,329.0,9,8,1669,107,1.16222222222222,0,2,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,0,0,89,5,110,0,1,1,13,0,0,1,1,33,0,12,0,1,414,0,0,0,99,9,159,0,1,1,31,0,5,1,4,64,0,18,0,1,690,0,,,,,,,,,,,,,,,,,,,,6
442800.0,4477437.940105926245451,8740,891,1628,0,6,49,3357,60567,0,5,5,12.3304873484244,1977.08333333333,900.0,1150.0,5,14752.0833333333,650.0,2433.33333333333,2950.41666666667,899.0,5322.91666666667,5,4495.0,14,5,485.0,5,5,1691,66,1.284,0,4,0,2,1,4,0,,,,,,,,,,,,,,,,,,,,,,,0,0,51,10,117,0,2,0,17,1,3,5,9,46,0,4,0,2,489,0,0,0,72,18,170,0,2,1,23,2,7,10,11,76,0,11,0,3,832,0,,,,,,,,,,,,,,,,,,,,7
442800.0,4481941.272205605171621,8741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,20,0,0,0,1,0,0,0,0,3,0,0,0,0,23,0,,,,,,,,,,,,,,,,,,,,
442800.0,4468604.480987325310707,8742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,
442800.0,4473107.813087004236877,8743,781,1424,0,4,14,3333,75209,0,3,3,14.8328042328042,1977.08333333333,1180.0,1200.0,3,5170.83333333333,700.0,2585.41666666667,2585.41666666667,1026.66666666667,3193.75,2,3080.0,4,3,195.0,3,3,1670,12,1.06666666666667,0,3,1,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,0,0,98,7,119,0,1,0,17,0,2,1,2,28,0,15,0,1,459,0,0,0,117,13,163,0,2,1,35,0,4,5,5,75,0,20,0,2,845,0,2,1,21,1,2,11.0,4.0,0,1.0,0,1,1,1.0,4.0,4.0,4.0,1422,22,11.0,6
442800.0,4477611.145186683163047,8744,840,1700,0,5,50,3358,62858,0,1,1,16.6666666666667,1186.25,700.0,700.0,1,8638.33333333333,700.0,2053.125,2159.58333333333,700.0,3345.83333333333,4,700.0,7,5,304.0,5,5,1692,13,0.234,0,2,0,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,0,0,57,10,128,0,2,0,10,0,1,4,10,63,0,5,0,2,512,0,0,0,66,14,172,0,2,0,24,2,6,8,10,89,1,10,0,2,854,0,2,2,29,2,4,12.5,4.625,1,0.25,0,0,3,0.0,4.5,4.5,5.0,1445,56,14.0,6
442800.0,4468777.68606808129698,8745,1,4,0,6.17472,1,3321,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,,,,,,,,,,,,,,,,,,,,1
442800.0,4482114.477286362089217,8746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2,0,0,0,0,13,0,,,,,,,,,,,,,,,,,,,,
442800.0,4473281.018167761154473,8747,105,196,0,4,38,3334,8296,0,2,2,13.9393939393939,,1200.0,1600.0,2,,800.0,,,1200.0,,,2400.0,,,,,,,,,1,2,0,3,2,3,1,,,,,,,,,,,,,,,,,,,,,,,0,0,14,2,112,0,0,1,13,0,4,2,2,34,0,5,0,0,290,0,0,0,106,13,155,0,2,1,30,0,16,6,3,63,0,16,0,1,731,0,1,2,67,17,2,42.0,3.25,0,2.0,0,2,0,2.0,3.0,3.25,3.5,1423,84,42.0,10
442800.0,4477784.350267440080643,8748,659,1336,0,5,28,3359,56519,0,1,1,11.875,3011.25,950.0,950.0,1,3011.25,950.0,3011.25,3011.25,950.0,3011.25,1,950.0,4,5,159.0,3,3,1693,41,0.776666666666667,0,6,0,4,4,6,4,,,,,,,,,,,,,,,,,,,,,,,0,0,7,5,111,0,0,0,7,0,1,4,5,47,1,1,0,0,341,0,0,0,29,13,165,1,1,0,24,1,6,7,13,92,1,6,0,1,720,0,4,3,598,3,5,40.0,4.0,1,1.2,1,1,2,1.0,2.5,4.5,4.5,1446,699,139.8,6
442800.0,4468950.891148838214576,8749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,
442800.0,4482287.682367119006813,8750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,,,,,,,,,,,,,,,,,,,,7
442800.0,4473454.223248518072069,8751,141,340,0,3.5,8,3335,19577,0,1,1,15.8119658119658,,1850.0,1850.0,1,,1850.0,,,1850.0,,,1850.0,,,,,,,,,1,0,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,10,2,84,0,0,1,8,0,4,3,0,24,0,2,0,0,168,0,0,0,25,11,128,0,1,1,14,0,20,3,1,46,0,6,0,0,402,0,,,,,,,,,,,,,,,,,,,,10
442800.0,4477957.555348196998239,8752,,,,,,,,,,,,2129.16666666667,,,,2129.16666666667,,2129.16666666667,2129.16666666667,,2129.16666666667,1,,5,11,120.0,2,2,1694,18,0.24,0,5,0,5,3,5,3,,,,,,,,,,,,,,,,,,,,,,,0,0,6,7,103,1,0,0,11,0,4,2,3,35,1,0,0,0,286,0,0,0,7,9,141,1,0,0,16,0,8,6,6,68,1,0,0,0,522,0,,,,,,,,,,,,,,,,,,,,10
442800.0,4469124.096229595132172,8753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,
442800.0,4482460.887447875924408,8754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,,,,,,,,,,,,,,,,,,,,
442800.0,4473627.428329274989665,8755,153,353,0,3.11551,7,3336,17914,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,3,42,0,0,0,1,0,3,0,0,6,0,1,0,0,77,0,0,0,16,4,91,0,0,1,5,0,17,2,0,28,1,2,0,0,221,0,,,,,,,,,,,,,,,,,,,,10
442800.0,4478130.760428953915834,8756,119,249,0,5,4,3360,8282,0,2,2,16.3589743589744,,1250.0,1300.0,2,,1200.0,,,1250.0,,,2500.0,,,,,,,,,1,11,2,10,10,12,6,,,,,,,,,,,,,,,,,,,,,,,0,0,4,1,69,1,0,0,8,0,5,0,2,25,0,0,0,0,156,0,1,0,7,8,132,1,1,0,16,0,8,3,3,49,1,2,0,0,365,0,1,1,8,0,2,4.0,1.75,0,0.0,0,0,2,0.0,0.0,1.75,3.5,1447,8,4.0,9
442800.0,4469297.301310352049768,8757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,
442800.0,4482634.092528632842004,8758,1,2,0,8,1,3379,954,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,7
442800.0,4473800.63341003190726,8759,,,,,,,,,1,1,15.0684931506849,,1100.0,1100.0,1,,1100.0,,,1100.0,,,1100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8,2,53,0,0,0,2,0,5,0,0,8,1,1,0,0,93,0,0,0,14,3,67,0,0,0,3,0,6,0,0,9,1,2,0,0,131,0,1,2,215,53,2,134.0,4.25,0,2.0,0,2,0,2.0,4.0,4.25,4.5,1424,268,134.0,10
442800.0,4478303.96550971083343,8760,340,740,0,5,14,3361,25687,0,3,3,15.1058201058201,912.5,2650.0,2650.0,3,912.5,1000.0,912.5,912.5,2100.0,912.5,1,6300.0,2,1,30.0,1,1,1695,2,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2,57,0,1,0,4,0,1,1,0,14,1,0,0,0,97,0,1,0,7,5,101,1,1,0,8,0,7,1,0,37,1,2,0,0,255,0,3,3,26,0,6,5.0,2.58333333333333,1,0.5,0,1,4,0.0,0.0,3.25,5.0,1448,48,8.0,8.5
442800.0,4482807.2976093897596,8761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,
442800.0,4469470.506391108967364,8762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,
442800.0,4473973.838490788824856,8763,227,480,0,3,5,3337,24178,0,,,,2129.16666666667,,,,8972.91666666667,,3193.75,2990.97222222222,,3650.0,3,,12,86,295.0,3,3,1671,3,0.0266666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,0,48,0,0,0,2,0,5,0,0,10,1,1,0,0,83,0,0,0,9,1,66,0,0,0,3,0,8,0,0,14,1,2,0,0,123,0,2,2,151,0,3,67.0,2.83333333333333,0,1.33333333333333,0,2,1,2.0,0.0,4.0,4.5,1425,218,72.6666666666667,10
442800.0,4478477.170590467751026,8764,243,515,0,5,9,3362,25107,0,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,2,4,0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,53,0,0,0,2,0,2,1,0,17,1,0,0,0,98,0,1,0,4,5,101,0,1,1,11,2,2,1,0,43,1,3,0,0,269,0,,,,,,,,,,,,,,,,,,,,8
442800.0,4482980.502690146677196,8765,406,543,0,4,3,3380,37671,0,2,2,11.0795454545455,,1050.0,1200.0,2,,900.0,,,1050.0,,,2100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,1,0,0,0,1,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,1456,0,0.0,8
442800.0,4469643.71147186588496,8766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,,,,,,,,,,,,,,,,,,,,
442800.0,4474147.04357154481113,8767,671,1394,0,4,18,3338,64179,0,3,3,14.717868338558,,1500.0,1800.0,3,,1200.0,,,1500.0,,,4500.0,2,3,65.0,2,2,1672,14,0.42,0,1,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,40,0,0,0,2,0,4,0,0,11,0,1,0,0,68,0,2,0,9,2,103,1,0,1,3,0,11,0,0,27,1,4,0,0,228,0,2,3,29,0,4,6.0,3.0,0,1.0,0,2,2,1.0,0.0,3.5,5.0,1426,41,10.25,8
442800.0,4478650.375671224668622,8768,292,618,0,5,10,3363,23207,0,3,3,16.9212982465995,,1400.0,1450.0,3,,1350.0,,,1400.0,,,4200.0,1,1,35.0,1,1,1696,8,0.56,0,1,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,8,1,76,0,0,1,6,0,1,1,0,26,0,2,0,0,161,0,0,0,15,4,123,0,1,1,11,1,3,3,0,59,1,5,0,1,388,0,1,1,11,0,2,5.5,1.0,0,0.0,0,0,2,0.0,0.0,1.0,2.0,1449,11,5.5,8
442800.0,4483153.707770903594792,8769,368,492,0,4,3,3381,40415,0,2,2,12.1224489795918,,1200.0,1200.0,2,,1200.0,,,1200.0,,,2400.0,,,,,,,,,0,1,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,2,1,0,2,0,0,0,0,28,0,,,,,,,,,,,,,,,,,,,,8
442800.0,4469816.916552622802556,8770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,
442800.0,4474320.248652301728725,8771,731,1478,0,4,25,3339,73176,0,9,9,15.1830699562407,1977.08333333333,1500.0,1650.0,9,14113.3333333333,700.0,3786.875,3528.33333333333,1308.33333333333,4562.5,4,11775.0,21,15,629.0,9,9,1673,175,1.09666666666667,0,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,2,0,8,3,94,1,0,1,3,0,5,0,1,23,0,3,0,0,188,0,2,0,26,6,130,1,0,1,7,0,8,0,1,57,0,8,0,0,401,0,3,4,272,4,11,28.0,3.81818181818182,0,1.54545454545455,1,7,3,2.0,2.0,4.0,4.5,1427,474,43.0909090909091,9
442800.0,4478823.580751981586218,8772,356,691,0,5,14,3364,36510,0,3,3,21.8229918229918,3345.83333333333,1200.0,1500.0,3,7908.33333333333,1200.0,3954.16666666667,3954.16666666667,1300.0,4562.5,2,3900.0,5,2,260.0,2,2,1697,0,0.0,0,3,0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,0,0,18,3,97,0,0,1,8,0,2,2,0,24,0,6,0,1,263,0,0,0,66,7,138,0,1,1,23,0,2,3,1,66,0,12,0,3,553,0,1,3,123,3,3,85.0,3.66666666666667,0,2.0,0,3,0,2.0,3.0,3.5,4.5,1450,211,70.3333333333333,8
442800.0,4483326.912851660512388,8773,312,417,0,4,2,3382,35494,0,4,3,11.0073440830322,,1150.0,1200.0,4,,1090.0,,,1147.5,,,4590.0,2,1,35.0,1,1,1702,10,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,0,0,0,0,1,1,0,1,0,0,0,0,23,0,0,0,0,0,14,0,0,0,0,0,2,1,0,3,0,0,0,0,34,0,,,,,,,,,,,,,,,,,,,,8
442800.0,4469990.121633379720151,8774,168,203,0,8,84,3322,5920,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,13,0,0,0,0,0,2,0,0,1,0,0,0,0,23,0,,,,,,,,,,,,,,,,,,,,1
442800.0,4474493.453733058646321,8775,901,1739,0,4,26,3340,90984,0,9,6,15.5059127412278,1825.0,1450.0,2800.0,9,15634.1666666667,820.0,3650.0,3126.83333333333,1602.22222222222,3680.41666666667,5,14420.0,16,11,589.0,8,8,1674,170,1.14375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,51,7,112,0,1,1,12,0,1,3,1,51,0,8,0,1,360,0,2,0,78,9,141,1,1,1,21,0,7,3,2,101,0,15,0,1,660,0,4,4,310,1,9,36.0,3.66666666666667,1,1.33333333333333,1,4,3,2.0,1.0,4.0,4.5,1428,1027,114.111111111111,9
442800.0,4478996.785832738503814,8776,520,959,0,5,11,3365,40477,0,1,1,18.9655172413793,1825.0,1100.0,1100.0,1,5262.08333333333,1100.0,2631.04166666667,2631.04166666667,1100.0,3437.08333333333,2,1100.0,9,5,198.0,3,3,1698,28,0.786666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,59,5,117,0,2,0,12,0,1,3,0,41,0,9,0,2,356,0,1,0,71,12,143,0,5,1,21,0,3,4,1,85,0,14,0,2,645,0,,,,,,,,,,,,,,,,,,,,9
442800.0,4465659.994614457711577,8777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,,,,,,,,,,,,,,,,,,,,
442800.0,4483500.117932417429984,8778,40,53,0,4,1,3383,4154,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,0,0,0,0,2,1,0,1,0,0,0,0,26,0,0,0,0,0,20,0,0,0,0,0,3,1,0,2,0,0,0,0,37,0,,,,,,,,,,,,,,,,,,,,8
442800.0,4470163.326714136637747,8779,345,489,0,8,134,3323,14557,0,,,,,,,,,,,,,,,,1,1,22.0,1,1,1663,1,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,17,0,1,0,1,0,1,0,0,2,0,0,0,0,41,0,0,0,2,1,30,0,1,0,1,0,3,0,0,4,0,0,0,0,87,0,,,,,,,,,,,,,,,,,,,,2
442800.0,4474666.658813815563917,8780,662,1257,0,4,28,3341,87318,0,4,4,15.6770066273932,2737.5,1275.0,1590.0,4,8972.91666666667,900.0,2889.58333333333,2990.97222222222,1260.0,3345.83333333333,3,5040.0,10,3,295.0,3,3,1675,95,1.65333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,59,5,111,0,1,0,20,0,2,3,0,67,0,9,0,1,395,0,0,0,87,11,142,0,2,1,29,0,3,4,2,126,0,20,0,1,753,0,2,2,62,12,3,33.0,3.66666666666667,0,0.666666666666667,0,1,2,0.0,3.0,4.0,4.0,1429,107,35.6666666666667,9
442800.0,4479169.99091349542141,8781,113,209,0,4,25,3366,17433,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,7,6,85,0,3,0,6,0,1,1,0,34,0,4,0,0,208,0,1,0,61,10,130,0,4,0,14,0,5,2,0,63,0,10,0,2,447,0,,,,,,,,,,,,,,,,,,,,10
442800.0,4465833.199695214629173,8782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,6,1,17,0,0,0,2,0,1,0,0,0,0,1,0,0,20,0,,,,,,,,,,,,,,,,,,,,
442800.0,4483673.323013174347579,8783,,,,,,,,,1,1,12.2727272727273,,1350.0,1350.0,1,,1350.0,,,1350.0,,,1350.0,1,1,25.0,1,1,1703,3,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,0,0,0,0,2,0,0,2,0,0,0,0,15,0,0,0,1,0,32,0,0,0,1,0,5,1,0,5,0,1,0,0,56,0,,,,,,,,,,,,,,,,,,,,9
442800.0,4470336.531794893555343,8784,345,649,0,5,95,3324,20002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,25,0,1,0,1,0,2,0,0,4,0,0,0,0,97,0,0,0,2,2,35,0,1,0,1,0,4,0,0,7,0,0,0,0,153,0,,,,,,,,,,,,,,,,,,,,2
442800.0,4474839.863894572481513,8785,794,1506,0,4,24,3342,103830,0,5,4,17.3929054054054,1368.75,1300.0,2950.0,5,17398.3333333333,1150.0,3011.25,3479.66666666667,1890.0,6083.33333333333,5,9450.0,15,6,583.0,6,6,1676,36,0.713333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,29,4,110,0,1,0,17,0,0,0,0,55,0,10,0,0,348,0,1,0,86,13,146,0,2,0,30,1,2,4,2,122,0,22,0,1,742,0,2,3,670,0,7,5.0,3.28571428571429,0,0.857142857142857,0,3,4,0.0,0.0,4.5,5.0,1430,790,112.857142857143,10
